t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
113,0.6252144234291604,0.7312579906334963,0.01,4.571930429918878,0.7274469199430456,0.0,0.0,0.0,1.0,12.8209878946901,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,113
114,0.6400978208937088,0.706187672495612,0.4210211124430715,190.31383255955882,0.7622145041173523,0.0,0.0,0.0,1.0,12.700987894690101,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,114
115,0.614028613808543,0.7003271752862804,0.7705842535044408,331.3673532153969,0.7728491835166543,0.0,0.0,0.0,1.0,12.580987894690102,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,115
116,0.5909307646877915,0.6628341005297447,0.5795790935550138,227.01479144398925,0.7826398846417568,0.0,0.0,0.0,1.0,12.460987894690103,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,116
117,0.5662958976381259,0.6712344733343634,0.1849916606215623,70.31853584921559,0.7639660496355214,0.0,0.0,0.0,1.0,12.340987894690103,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,117
118,0.5870485151315276,0.676276632196315,0.01,3.9700719274899687,0.753944870154901,0.0,0.0,0.0,1.0,12.220987894690104,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,118
119,0.5317464041254059,0.6167431480121294,0.01,3.2795095122443274,0.769614931731396,0.0,0.0,0.0,1.0,12.100987894690105,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,119
120,0.5123383230067663,0.5849451120203919,0.01,2.9968979774353266,0.793710000770743,0.0,0.0,0.0,1.0,11.980987894690106,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,120
121,0.4381035522622829,0.5314412069340608,0.01,2.3282628057636705,0.756465720767723,0.0,0.0,0.0,1.0,11.860987894690107,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,121
122,0.4342353564571312,0.5328231158575429,0.01,2.313706356429995,0.7026644770754895,0.0,0.0,0.0,1.0,11.740987894690107,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,122
123,0.4436329890371812,0.5365884447005889,0.01,2.3804833560533445,0.7621406146725962,0.0,0.0,0.0,1.0,11.620987894690108,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,123
124,0.4630895841871424,0.4953463873520811,0.01,2.293897525474784,0.7853914341257202,0.0,0.0,0.0,1.0,11.500987894690109,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,124
125,0.4832310513051779,0.4966875016645706,0.01,2.4001482359951276,0.8284374239012176,0.0,0.0,0.0,1.0,11.38098789469011,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,125
126,0.4891677211869297,0.4523951286593271,0.01,2.2129709416235093,0.8621676569843951,0.0,0.0,0.0,1.0,11.26098789469011,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,126
127,0.4293526329577936,0.4071753960140558,0.3061723935890325,53.525617638836955,0.8900779494050385,0.0,0.0,0.0,1.0,11.140987894690111,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,127
128,0.3904486105892919,0.3910598988157598,0.6919844898143827,105.65827732012437,0.9343047757236064,0.0,0.0,0.0,1.0,11.020987894690112,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,128
129,0.3197603710193463,0.4148167098862825,0.6826057450564929,90.54215373223747,0.9534849883218572,0.0,0.0,0.0,1.0,10.900987894690113,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,129
130,0.292646121926763,0.4173421626306608,0.5854279576534726,71.50040375914219,0.9740932210662292,0.0,0.0,0.0,1.0,10.780987894690114,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,130
131,0.3639400420958011,0.4116156059996618,0.3520123729330288,52.732650650579316,0.9565490664237388,0.0,0.0,0.0,1.0,10.660987894690114,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,131
132,0.3384596226663143,0.3528599764062706,0.2447200691872088,29.22663752848308,0.9552419601742916,0.0,0.0,0.0,1.0,10.540987894690115,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,132
133,0.3048315441355859,0.3251871311321656,0.2317666290199077,22.97439907925931,0.9388797017461796,0.0,0.0,0.0,1.0,10.420987894690114,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,133
134,0.2866421357016769,0.3295482432719344,0.474156039600944,44.78992329224278,0.9948859410768904,0.0,0.0,0.0,1.0,10.300987894690113,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,134
135,0.2528669440232347,0.2880561490584489,0.6726581283601498,48.99633608585193,1.0,0.0,0.0,0.0,1.0,10.180987894690112,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,135
136,0.2682709973689581,0.2212823772170006,0.7593339653217342,45.076831221939536,1.0,0.0,0.0,0.0,1.0,10.060987894690111,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,136
137,0.2058804375959165,0.1755121514453702,0.7468062076705615,26.98548275907969,1.0,0.0,0.0,0.0,1.0,9.94098789469011,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,137
