t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
15,0.8269825468555699,0.9691131466294504,0.01,8.014396581908382,0.0308868533705496,0.0,0.0,0.0,1.0,23.981148065102733,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,15
16,0.9273091866433072,0.924447588654306,0.01,8.572487415293912,0.075552411345694,0.0,0.0,0.0,1.0,23.861148065102732,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,16
17,0.8998878541131455,0.8877391146583746,0.01,7.988656469022285,0.1122608853416254,0.0,0.0,0.0,1.0,23.741148065102735,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,17
18,0.843725035936566,0.8830380705026282,0.01,7.450413277681859,0.1169619294973718,0.0,0.0,0.0,1.0,23.621148065102734,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,18
19,0.7623839240816416,0.858019706607057,0.01,6.541404308624669,0.1419802933929431,0.0,0.0,0.0,1.0,23.501148065102733,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,19
20,0.8229884304824455,0.8116783182487433,0.01,6.680018651921641,0.1883216817512567,0.0,0.0,0.0,1.0,23.38114806510273,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,20
21,0.7150013940830212,0.7373806775835552,0.01,5.272282124421247,0.2626193224164448,0.0,0.0,0.0,1.0,23.26114806510273,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,21
22,0.7045340576150867,0.8572408105052121,0.01,6.039553465784827,0.1427591894947879,0.0,0.0,0.0,1.0,23.141148065102733,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,22
23,0.6228932870056968,0.8317301823200596,0.01,5.180791471671894,0.1682698176799404,0.0,0.0,0.0,1.0,23.021148065102732,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,23
24,0.6038464386978549,0.8274780797860815,0.01,4.996696915793648,0.1725219202139185,0.0,0.0,0.0,1.0,22.90114806510273,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,24
25,0.6364175202650493,0.7964889419097294,0.3172976274193264,160.83801418840548,0.2035110580902706,0.0,0.0,0.0,1.0,22.781148065102734,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,25
26,0.6312239487617874,0.8677411201799299,0.1969978985331704,107.9034272921514,0.1322588798200701,0.0,0.0,0.0,1.0,22.661148065102733,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,26
27,0.6209554178494037,0.9496238525508994,0.0657217625110133,38.75441959232184,0.0503761474491005,0.0,0.0,0.0,1.0,22.541148065102732,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,27
28,0.7147971491859568,0.7999055411465051,0.01,5.71770200429572,0.2000944588534948,0.0,0.0,0.0,1.0,22.42114806510273,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,28
29,0.6502265413521189,0.8361416140670282,0.1671626651488725,90.8832434830523,0.1638583859329717,0.0,0.0,0.0,1.0,22.30114806510273,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,29
30,0.6011552778710381,0.8052240328356615,0.01,4.8406467720776,0.1947759671643385,0.0,0.0,0.0,1.0,22.181148065102732,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,30
31,0.6328261562626538,0.8059129496043127,0.01,5.100027941803951,0.1940870503956872,0.0,0.0,0.0,1.0,22.06114806510273,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,31
32,0.6503021864002205,0.8030280221658085,0.2162087389725928,112.90655553016147,0.1969719778341915,0.0,0.0,0.0,1.0,21.94114806510273,real,-0.1200000000000001,-0.008111539144368504,0,1000.0,0.9,True,32
